,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,mean_test_score,mean_fit_time,rank_test_score
129,gini,20,log2,2,2,0.9996923076923077,0.007131052017211914,69
130,gini,20,log2,2,5,0.9996923076923077,0.0051915645599365234,69
131,gini,20,log2,2,10,0.9990769230769232,0.005990839004516602,110
132,gini,20,log2,5,2,0.9987691123349322,0.005423259735107422,127
133,gini,20,log2,5,5,0.9984615384615385,0.005486440658569336,133
134,gini,20,log2,5,10,0.9969218925800913,0.010249185562133788,157
135,entropy,,,1,2,1.0,0.00974864959716797,1
136,entropy,,,1,5,1.0,0.010568666458129882,1
137,entropy,,,1,10,0.9998460354118552,0.012398386001586914,51
138,entropy,,,2,2,1.0,0.006154966354370117,1
139,entropy,,,2,5,1.0,0.007395648956298828,1
140,entropy,,,2,10,0.9998460354118552,0.009026432037353515,51
141,entropy,,,5,2,0.9990766862083259,0.007416248321533203,114
142,entropy,,,5,5,0.9990766862083259,0.006425905227661133,114
143,entropy,,,5,10,0.9990766862083259,0.006337690353393555,114
144,entropy,,sqrt,1,2,1.0,0.008563375473022461,1
145,entropy,,sqrt,1,5,1.0,0.0077664852142333984,1
146,entropy,,sqrt,1,10,0.9996923076923077,0.01419844627380371,69
147,entropy,,sqrt,2,2,0.9996923076923077,0.006684255599975586,69
148,entropy,,sqrt,2,5,0.9993846153846153,0.015288114547729492,96
149,entropy,,sqrt,2,10,0.9996923076923077,0.012708902359008789,69
150,entropy,,sqrt,5,2,0.9978460354118553,0.00826125144958496,140
151,entropy,,sqrt,5,5,0.9958448510688696,0.005054759979248047,174
152,entropy,,sqrt,5,10,0.9927688754663351,0.01239480972290039,201
153,entropy,,log2,1,2,1.0,0.006028509140014649,1
154,entropy,,log2,1,5,1.0,0.004703140258789063,1
155,entropy,,log2,1,10,0.9986151477467875,0.007404804229736328,130
156,entropy,,log2,2,2,1.0,0.006084156036376953,1
157,entropy,,log2,2,5,1.0,0.017611074447631835,1
158,entropy,,log2,2,10,0.9987688754663351,0.01485128402709961,129
159,entropy,,log2,5,2,0.9969229584887784,0.007424736022949218,154
160,entropy,,log2,5,5,0.9975384615384616,0.010154962539672852,143
161,entropy,,log2,5,10,0.9983073370047967,0.006438589096069336,136
162,entropy,5,,1,2,0.9806121868893232,0.005630350112915039,226
163,entropy,5,,1,5,0.9806121868893232,0.0066951274871826175,226
164,entropy,5,,1,10,0.9806121868893232,0.007559776306152344,226
165,entropy,5,,2,2,0.9806121868893232,0.006772565841674805,226
166,entropy,5,,2,5,0.9806121868893232,0.011746883392333984,226
167,entropy,5,,2,10,0.9806121868893232,0.009523391723632812,226
168,entropy,5,,5,2,0.9806121868893232,0.0062008857727050785,226
169,entropy,5,,5,5,0.9806121868893232,0.012447595596313477,226
170,entropy,5,,5,10,0.9806121868893232,0.006597900390625,226
171,entropy,5,sqrt,1,2,0.9510737253508615,0.005371284484863281,264
172,entropy,5,sqrt,1,5,0.9615356191152958,0.005041265487670898,253
173,entropy,5,sqrt,1,10,0.9615330135607273,0.005764150619506836,254
174,entropy,5,sqrt,2,2,0.9516849647657961,0.005147218704223633,263
175,entropy,5,sqrt,2,5,0.9630758571682361,0.0053577423095703125,250
176,entropy,5,sqrt,2,10,0.9453745484692366,0.005212640762329102,269
177,entropy,5,sqrt,5,2,0.9716897021377392,0.00494089126586914,236
178,entropy,5,sqrt,5,5,0.964761414105525,0.009963703155517579,246
179,entropy,5,sqrt,5,10,0.9636870965831704,0.005383586883544922,248
180,entropy,5,log2,1,2,0.9510713566648903,0.0056263446807861325,265
181,entropy,5,log2,1,5,0.963225321253035,0.004898929595947265,249
182,entropy,5,log2,1,10,0.9449146680878784,0.007790565490722656,270
183,entropy,5,log2,2,2,0.9644560904838041,0.005895280838012695,247
184,entropy,5,log2,2,5,0.9481434239355717,0.009476423263549805,267
185,entropy,5,log2,2,10,0.9595286314916802,0.009236335754394531,259
186,entropy,5,log2,5,2,0.9666099366376504,0.005585241317749024,239
187,entropy,5,log2,5,5,0.9701482797418132,0.0051880359649658205,237
188,entropy,5,log2,5,10,0.9586101735062474,0.0041850566864013675,260
189,entropy,10,,1,2,0.9949222478829869,0.0060956478118896484,186
190,entropy,10,,1,5,0.9949222478829869,0.006245279312133789,186
191,entropy,10,,1,10,0.9949222478829869,0.008105182647705078,186
192,entropy,10,,2,2,0.9949222478829869,0.009305953979492188,186
193,entropy,10,,2,5,0.9949222478829869,0.018250656127929688,186
194,entropy,10,,2,10,0.9949222478829869,0.008391857147216797,186
195,entropy,10,,5,2,0.9941528986794577,0.007500267028808594,194
196,entropy,10,,5,5,0.9941528986794577,0.00892791748046875,194
197,entropy,10,,5,10,0.9941528986794577,0.006888628005981445,194
198,entropy,10,sqrt,1,2,0.9952307692307691,0.005173397064208984,183
199,entropy,10,sqrt,1,5,0.9956895837034405,0.005825853347778321,177
200,entropy,10,sqrt,1,10,0.9953837863445255,0.004916667938232422,180
201,entropy,10,sqrt,2,2,0.9961538461538462,0.005292558670043945,171
202,entropy,10,sqrt,2,5,0.9847686385977379,0.006025791168212891,216
203,entropy,10,sqrt,2,10,0.9893792858411796,0.005471324920654297,211
204,entropy,10,sqrt,5,2,0.9912306507964708,0.004797744750976563,204
205,entropy,10,sqrt,5,5,0.9904592882098655,0.006501340866088867,209
206,entropy,10,sqrt,5,10,0.9933846153846154,0.011379718780517578,200
207,entropy,10,log2,1,2,0.9866146740095931,0.007302713394165039,215
208,entropy,10,log2,1,5,0.9958450879374666,0.01257467269897461,173
209,entropy,10,log2,1,10,0.9975370403268787,0.005455827713012696,146
210,entropy,10,log2,2,2,0.9956915970865163,0.00915231704711914,176
211,entropy,10,log2,2,5,0.9904609462900457,0.005800294876098633,208
212,entropy,10,log2,2,10,0.9984615384615385,0.005231332778930664,133
213,entropy,10,log2,5,2,0.9873822466986439,0.003969526290893555,214
214,entropy,10,log2,5,5,0.9926128974951146,0.0051825523376464845,203
215,entropy,10,log2,5,10,0.989691952389412,0.00537576675415039,210
216,entropy,15,,1,2,1.0,0.007428646087646484,1
217,entropy,15,,1,5,1.0,0.006755542755126953,1
218,entropy,15,,1,10,0.9998460354118552,0.006171321868896485,51
219,entropy,15,,2,2,1.0,0.009729337692260743,1
220,entropy,15,,2,5,1.0,0.008881187438964844,1
221,entropy,15,,2,10,0.9998460354118552,0.008997344970703125,51
222,entropy,15,,5,2,0.9990766862083259,0.006957006454467773,114
223,entropy,15,,5,5,0.9990766862083259,0.008944416046142578,114
224,entropy,15,,5,10,0.9990766862083259,0.005985069274902344,114
225,entropy,15,sqrt,1,2,1.0,0.005322885513305664,1
226,entropy,15,sqrt,1,5,1.0,0.005289602279663086,1
227,entropy,15,sqrt,1,10,0.9995382246698643,0.0048392295837402345,95
228,entropy,15,sqrt,2,2,0.9996923076923077,0.004571390151977539,69
229,entropy,15,sqrt,2,5,0.998,0.0050795555114746095,138
230,entropy,15,sqrt,2,10,0.9986145555752947,0.005868101119995117,132
231,entropy,15,sqrt,5,2,0.996768875466335,0.006602334976196289,158
232,entropy,15,sqrt,5,5,0.9986150293124888,0.005159807205200195,131
233,entropy,15,sqrt,5,10,0.9961530171137563,0.006865215301513672,172
234,entropy,15,log2,1,2,1.0,0.005694675445556641,1
235,entropy,15,log2,1,5,1.0,0.007317686080932617,1
236,entropy,15,log2,1,10,0.9996923076923077,0.005979681015014648,69
237,entropy,15,log2,2,2,0.9996923076923077,0.004863119125366211,69
238,entropy,15,log2,2,5,1.0,0.004625177383422852,1
239,entropy,15,log2,2,10,0.9990764493397288,0.006084918975830078,123
240,entropy,15,log2,5,2,0.9989229584887784,0.004876518249511718,124
241,entropy,15,log2,5,5,0.9976912417836206,0.005924701690673828,142
242,entropy,15,log2,5,10,0.9972304139278736,0.006823015213012695,149
243,entropy,20,,1,2,1.0,0.009854888916015625,1
244,entropy,20,,1,5,1.0,0.011410236358642578,1
245,entropy,20,,1,10,0.9998460354118552,0.009454059600830077,51
246,entropy,20,,2,2,1.0,0.008848857879638673,1
247,entropy,20,,2,5,1.0,0.006553125381469726,1
248,entropy,20,,2,10,0.9998460354118552,0.006520414352416992,51
249,entropy,20,,5,2,0.9990766862083259,0.012024879455566406,114
250,entropy,20,,5,5,0.9990766862083259,0.007923078536987305,114
251,entropy,20,,5,10,0.9990766862083259,0.006444787979125977,114
252,entropy,20,sqrt,1,2,1.0,0.008044052124023437,1
253,entropy,20,sqrt,1,5,1.0,0.005913066864013672,1
254,entropy,20,sqrt,1,10,1.0,0.0068245410919189455,1
255,entropy,20,sqrt,2,2,0.9996923076923077,0.005643320083618164,69
256,entropy,20,sqrt,2,5,1.0,0.0065020561218261715,1
257,entropy,20,sqrt,2,10,0.9993841416474212,0.004322195053100586,104
258,entropy,20,sqrt,5,2,0.9966149108781904,0.008753538131713867,161
259,entropy,20,sqrt,5,5,0.9973842600817197,0.00721445083618164,148
260,entropy,20,sqrt,5,10,0.9975381062355659,0.0067194938659667965,144
261,entropy,20,log2,1,2,1.0,0.006052160263061523,1
262,entropy,20,log2,1,5,1.0,0.0067957878112792965,1
263,entropy,20,log2,1,10,0.9993844969503168,0.0056132316589355465,102
264,entropy,20,log2,2,2,1.0,0.005555868148803711,1
265,entropy,20,log2,2,5,0.9993846153846153,0.006371307373046875,96
266,entropy,20,log2,2,10,0.9990769230769232,0.006866836547851562,110
267,entropy,20,log2,5,2,0.9987691123349322,0.009022665023803712,127
268,entropy,20,log2,5,5,0.9989227216201811,0.006552600860595703,125
269,entropy,20,log2,5,10,0.996614200272399,0.0065514564514160155,167
