,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
353,20,sqrt,2,5,200,0.9996923076923077,0.924687671661377,229
354,20,sqrt,2,10,10,1.0,0.04212055206298828,1
355,20,sqrt,2,10,25,1.0,0.12104554176330566,1
356,20,sqrt,2,10,50,0.9996923076923077,0.2218038558959961,229
357,20,sqrt,2,10,100,0.9996923076923077,0.4131359100341797,229
358,20,sqrt,2,10,150,0.9996923076923077,0.6033493518829346,229
359,20,sqrt,2,10,200,0.9996923076923077,0.8650511741638184,229
360,20,sqrt,4,2,10,0.9981534908509504,0.06414060592651367,449
361,20,sqrt,4,2,25,0.9984611831586427,0.12256822586059571,401
362,20,sqrt,4,2,50,0.9983073370047967,0.24006452560424804,440
363,20,sqrt,4,2,100,0.9981534908509504,0.46795029640197755,449
364,20,sqrt,4,2,150,0.9987688754663351,0.6808117866516114,373
365,20,sqrt,4,2,200,0.9984611831586427,0.953939151763916,401
366,20,sqrt,4,5,10,0.9979996446971043,0.045094633102416994,479
367,20,sqrt,4,5,25,0.9984611831586427,0.11968011856079101,401
368,20,sqrt,4,5,50,0.9984611831586427,0.22264256477355956,401
369,20,sqrt,4,5,100,0.9984611831586427,0.4476477146148682,401
370,20,sqrt,4,5,150,0.9981534908509504,0.7027252197265625,449
371,20,sqrt,4,5,200,0.9984611831586427,0.9945843696594239,401
372,20,sqrt,4,10,10,0.9986150293124888,0.04308309555053711,396
373,20,sqrt,4,10,25,0.9986150293124888,0.1189760684967041,396
374,20,sqrt,4,10,50,0.9984611831586427,0.19819483757019044,401
375,20,sqrt,4,10,100,0.9981534908509504,0.4933403491973877,449
376,20,sqrt,4,10,150,0.9981534908509504,0.6818521022796631,449
377,20,sqrt,4,10,200,0.9984611831586427,0.9241919040679931,401
378,20,log2,1,2,10,1.0,0.04636483192443848,1
379,20,log2,1,2,25,1.0,0.11621894836425781,1
380,20,log2,1,2,50,1.0,0.22343597412109376,1
381,20,log2,1,2,100,1.0,0.42445549964904783,1
382,20,log2,1,2,150,1.0,0.6813905715942383,1
383,20,log2,1,2,200,1.0,1.041431188583374,1
384,20,log2,1,5,10,1.0,0.10075993537902832,1
385,20,log2,1,5,25,1.0,0.11021747589111328,1
386,20,log2,1,5,50,1.0,0.2309251308441162,1
387,20,log2,1,5,100,1.0,0.40943102836608886,1
388,20,log2,1,5,150,1.0,0.7800840377807617,1
389,20,log2,1,5,200,1.0,1.016765832901001,1
390,20,log2,1,10,10,1.0,0.04718813896179199,1
391,20,log2,1,10,25,1.0,0.1287691116333008,1
392,20,log2,1,10,50,1.0,0.2595336437225342,1
393,20,log2,1,10,100,1.0,0.5571159362792969,1
394,20,log2,1,10,150,1.0,0.7298424243927002,1
395,20,log2,1,10,200,1.0,1.0781076908111573,1
396,20,log2,2,2,10,0.9996923076923077,0.05129990577697754,229
397,20,log2,2,2,25,0.9996923076923077,0.1667600154876709,229
398,20,log2,2,2,50,0.9996923076923077,0.25037622451782227,229
399,20,log2,2,2,100,0.9996923076923077,0.41397643089294434,229
400,20,log2,2,2,150,0.9996923076923077,0.6723591327667237,229
401,20,log2,2,2,200,0.9996923076923077,0.908253526687622,229
402,20,log2,2,5,10,0.9996923076923077,0.059766530990600586,229
403,20,log2,2,5,25,0.9996923076923077,0.11169085502624512,229
404,20,log2,2,5,50,0.9996923076923077,0.2458733558654785,229
405,20,log2,2,5,100,0.9996923076923077,0.4819366931915283,229
406,20,log2,2,5,150,0.9996923076923077,0.7491430282592774,229
407,20,log2,2,5,200,0.9996923076923077,1.0421353816986083,229
408,20,log2,2,10,10,1.0,0.08579621315002442,1
409,20,log2,2,10,25,0.9996923076923077,0.12814531326293946,229
410,20,log2,2,10,50,0.9996923076923077,0.23267765045166017,229
411,20,log2,2,10,100,0.9996923076923077,0.5199215412139893,229
412,20,log2,2,10,150,0.9996923076923077,0.8887282848358155,229
