,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
298,1.0,400,elasticnet,lbfgs,,0.0024033546447753905,271
299,1.0,400,elasticnet,newton-cg,,0.0023784637451171875,271
300,1.0,400,,liblinear,,0.002092790603637695,271
301,1.0,400,,saga,0.9109087463729495,0.22736387252807616,1
302,1.0,400,,lbfgs,0.9109087463729495,0.056977033615112305,1
303,1.0,400,,newton-cg,0.9109087463729495,0.056547117233276364,1
304,1.0,500,l1,liblinear,0.9104468526085153,0.08281908035278321,151
305,1.0,500,l1,saga,0.9104468526085153,0.206168270111084,151
306,1.0,500,l1,lbfgs,,0.002473306655883789,271
307,1.0,500,l1,newton-cg,,0.0036006927490234374,271
308,1.0,500,l2,liblinear,0.9090622372239,0.030131435394287108,196
309,1.0,500,l2,saga,0.9104468526085153,0.18768677711486817,151
310,1.0,500,l2,lbfgs,0.9104468526085153,0.061050939559936526,151
311,1.0,500,l2,newton-cg,0.9104468526085153,0.06100907325744629,151
312,1.0,500,elasticnet,liblinear,,0.002491474151611328,271
313,1.0,500,elasticnet,saga,,0.0018656730651855468,271
314,1.0,500,elasticnet,lbfgs,,0.0021448612213134767,271
315,1.0,500,elasticnet,newton-cg,,0.0032518863677978515,271
316,1.0,500,,liblinear,,0.010416936874389649,271
317,1.0,500,,saga,0.9109087463729495,0.2407588005065918,1
318,1.0,500,,lbfgs,0.9109087463729495,0.06693787574768066,1
319,1.0,500,,newton-cg,0.9109087463729495,0.04622507095336914,1
320,10.0,100,l1,liblinear,0.9109087463729495,0.10283527374267579,1
321,10.0,100,l1,saga,0.9109087463729495,0.26839780807495117,1
322,10.0,100,l1,lbfgs,,0.0016845226287841796,271
323,10.0,100,l1,newton-cg,,0.0026125431060791014,271
324,10.0,100,l2,liblinear,0.9109087463729495,0.04311914443969726,1
325,10.0,100,l2,saga,0.9109087463729495,0.22094807624816895,1
326,10.0,100,l2,lbfgs,0.9109087463729495,0.0719954490661621,1
327,10.0,100,l2,newton-cg,0.9109087463729495,0.0585662841796875,1
328,10.0,100,elasticnet,liblinear,,0.002912139892578125,271
329,10.0,100,elasticnet,saga,,0.002475452423095703,271
330,10.0,100,elasticnet,lbfgs,,0.0033310413360595702,271
331,10.0,100,elasticnet,newton-cg,,0.002644777297973633,271
332,10.0,100,,liblinear,,0.00208587646484375,271
333,10.0,100,,saga,0.9109087463729495,0.21823334693908691,1
334,10.0,100,,lbfgs,0.9109087463729495,0.05416350364685059,1
335,10.0,100,,newton-cg,0.9109087463729495,0.048198366165161134,1
336,10.0,200,l1,liblinear,0.9109087463729495,0.08785505294799804,1
337,10.0,200,l1,saga,0.9109087463729495,0.19454598426818848,1
338,10.0,200,l1,lbfgs,,0.0032022953033447265,271
339,10.0,200,l1,newton-cg,,0.001787853240966797,271
340,10.0,200,l2,liblinear,0.9109087463729495,0.03214883804321289,1
341,10.0,200,l2,saga,0.9109087463729495,0.20879149436950684,1
342,10.0,200,l2,lbfgs,0.9109087463729495,0.05157337188720703,1
343,10.0,200,l2,newton-cg,0.9109087463729495,0.044141101837158206,1
344,10.0,200,elasticnet,liblinear,,0.0032245159149169923,271
345,10.0,200,elasticnet,saga,,0.002592325210571289,271
346,10.0,200,elasticnet,lbfgs,,0.004741287231445313,271
347,10.0,200,elasticnet,newton-cg,,0.0021355152130126953,271
348,10.0,200,,liblinear,,0.002235269546508789,271
349,10.0,200,,saga,0.9109087463729495,0.2768579959869385,1
350,10.0,200,,lbfgs,0.9109087463729495,0.0853658676147461,1
351,10.0,200,,newton-cg,0.9109087463729495,0.052415990829467775,1
352,10.0,300,l1,liblinear,0.9109087463729495,0.12398180961608887,1
353,10.0,300,l1,saga,0.9109087463729495,0.29790806770324707,1
354,10.0,300,l1,lbfgs,,0.003570413589477539,271
355,10.0,300,l1,newton-cg,,0.0014998912811279297,271
356,10.0,300,l2,liblinear,0.9109087463729495,0.050751352310180665,1
357,10.0,300,l2,saga,0.9109087463729495,0.2776167392730713,1
358,10.0,300,l2,lbfgs,0.9109087463729495,0.07699522972106934,1
359,10.0,300,l2,newton-cg,0.9109087463729495,0.08821644783020019,1
360,10.0,300,elasticnet,liblinear,,0.005822420120239258,271
361,10.0,300,elasticnet,saga,,0.004493999481201172,271
362,10.0,300,elasticnet,lbfgs,,0.0037688732147216795,271
363,10.0,300,elasticnet,newton-cg,,0.002271556854248047,271
364,10.0,300,,liblinear,,0.0032161712646484376,271
365,10.0,300,,saga,0.9109087463729495,0.270310115814209,1
366,10.0,300,,lbfgs,0.9109087463729495,0.05441484451293945,1
367,10.0,300,,newton-cg,0.9109087463729495,0.06989665031433105,1
368,10.0,400,l1,liblinear,0.9109087463729495,0.0923774242401123,1
369,10.0,400,l1,saga,0.9109087463729495,0.28154993057250977,1
370,10.0,400,l1,lbfgs,,0.001803112030029297,271
