,param_C,param_max_iter,param_penalty,param_solver,mean_test_score,mean_fit_time,rank_test_score
470,0.5,500,l2,lbfgs,0.9492218866583763,0.41098842620849607,398
471,0.5,500,l2,newton-cg,0.9493757328122225,0.15638375282287598,384
472,0.5,500,elasticnet,liblinear,,0.003965902328491211,541
473,0.5,500,elasticnet,saga,,0.005258512496948242,541
474,0.5,500,elasticnet,lbfgs,,0.004316282272338867,541
475,0.5,500,elasticnet,newton-cg,,0.0040623188018798825,541
476,0.5,500,,liblinear,,0.0037355422973632812,541
477,0.5,500,,saga,0.9590696985847101,4.009897708892822,191
478,0.5,500,,lbfgs,0.9610706460590988,0.42686052322387696,19
479,0.5,500,,newton-cg,0.9606091075975602,0.2252570152282715,82
480,1.0,50,l1,liblinear,0.9583002309468822,6.220859098434448,214
481,1.0,50,l1,saga,0.9492223603955706,0.5122825145721436,397
482,1.0,50,l1,lbfgs,,0.005224609375,541
483,1.0,50,l1,newton-cg,,0.003503084182739258,541
484,1.0,50,l2,liblinear,0.9529144312192811,0.16778721809387206,354
485,1.0,50,l2,saga,0.9478379818795523,0.4742706298828125,424
486,1.0,50,l2,lbfgs,0.9524537217978327,0.08951239585876465,365
487,1.0,50,l2,newton-cg,0.9544533664949368,0.2200183868408203,317
488,1.0,50,elasticnet,liblinear,,0.015074348449707032,541
489,1.0,50,elasticnet,saga,,0.005519962310791016,541
490,1.0,50,elasticnet,lbfgs,,0.005365514755249023,541
491,1.0,50,elasticnet,newton-cg,,0.018233680725097658,541
492,1.0,50,,liblinear,,0.005538225173950195,541
493,1.0,50,,saga,0.9493763249837153,0.7312673568725586,382
494,1.0,50,,lbfgs,0.954916089299461,0.08798975944519043,310
495,1.0,50,,newton-cg,0.9606091075975602,0.33592071533203127,82
496,1.0,100,l1,liblinear,0.9583002309468822,6.612667894363403,214
497,1.0,100,l1,saga,0.9538373897080594,1.4435870170593261,344
498,1.0,100,l1,lbfgs,,0.02436542510986328,541
499,1.0,100,l1,newton-cg,,0.006252145767211914,541
500,1.0,100,l2,liblinear,0.9529144312192811,0.30193395614624025,354
501,1.0,100,l2,saga,0.9518373897080593,0.8376979351043701,366
502,1.0,100,l2,lbfgs,0.954145555752946,0.2847568511962891,333
503,1.0,100,l2,newton-cg,0.9544533664949368,0.34710016250610354,317
504,1.0,100,elasticnet,liblinear,,0.0044192314147949215,541
505,1.0,100,elasticnet,saga,,0.011591577529907226,541
506,1.0,100,elasticnet,lbfgs,,0.005745792388916015,541
507,1.0,100,elasticnet,newton-cg,,0.003620481491088867,541
508,1.0,100,,liblinear,,0.006188726425170899,541
509,1.0,100,,saga,0.9541450820157518,1.0755484580993653,334
510,1.0,100,,lbfgs,0.9616857938058863,0.17735090255737304,7
511,1.0,100,,newton-cg,0.9606091075975602,0.3972672462463379,82
512,1.0,150,l1,liblinear,0.9583002309468822,6.092873525619507,214
513,1.0,150,l1,saga,0.9550687511103216,2.0692066669464113,308
514,1.0,150,l1,lbfgs,,0.010671615600585938,541
515,1.0,150,l1,newton-cg,,0.005057096481323242,541
516,1.0,150,l2,liblinear,0.9529144312192811,0.41588873863220216,354
517,1.0,150,l2,saga,0.9515294605317701,1.6066737651824952,367
518,1.0,150,l2,lbfgs,0.9532221235269734,0.38938097953796386,350
519,1.0,150,l2,newton-cg,0.9544533664949368,0.2139512062072754,317
520,1.0,150,elasticnet,liblinear,,0.01645684242248535,541
521,1.0,150,elasticnet,saga,,0.01624908447265625,541
522,1.0,150,elasticnet,lbfgs,,0.007831048965454102,541
523,1.0,150,elasticnet,newton-cg,,0.003943157196044922,541
524,1.0,150,,liblinear,,0.005578184127807617,541
525,1.0,150,,saga,0.9556841357257062,1.1360450744628907,297
526,1.0,150,,lbfgs,0.9621475691360217,0.2780900001525879,1
527,1.0,150,,newton-cg,0.9606091075975602,0.20444149971008302,82
528,1.0,200,l1,liblinear,0.9583002309468822,5.2789225578308105,214
529,1.0,200,l1,saga,0.9562998756439864,1.8015895366668702,295
530,1.0,200,l1,lbfgs,,0.004896974563598633,541
531,1.0,200,l1,newton-cg,,0.005436325073242187,541
532,1.0,200,l2,liblinear,0.9529144312192811,0.15969405174255372,354
533,1.0,200,l2,saga,0.9526066204772903,1.3783253669738769,364
534,1.0,200,l2,lbfgs,0.9533763249837153,0.31192541122436523,347
535,1.0,200,l2,newton-cg,0.9544533664949368,0.17079739570617675,317
536,1.0,200,elasticnet,liblinear,,0.00451045036315918,541
537,1.0,200,elasticnet,saga,,0.004456615447998047,541
538,1.0,200,elasticnet,lbfgs,,0.006648921966552734,541
539,1.0,200,elasticnet,newton-cg,,0.01069488525390625,541
540,1.0,200,,liblinear,,0.0034692764282226564,541
541,1.0,200,,saga,0.9573769171552081,1.7832005500793457,283
542,1.0,200,,lbfgs,0.9615321845206373,0.3920194149017334,13
543,1.0,200,,newton-cg,0.9606091075975602,0.3088043212890625,82
544,1.0,250,l1,liblinear,0.9583002309468822,6.437907266616821,214
545,1.0,250,l1,saga,0.9576848463314975,2.9275559902191164,255
546,1.0,250,l1,lbfgs,,0.008781671524047852,541
547,1.0,250,l1,newton-cg,,0.02061009407043457,541
548,1.0,250,l2,liblinear,0.9529144312192811,0.26466684341430663,354
549,1.0,250,l2,saga,0.9530681589388287,2.134210205078125,352
550,1.0,250,l2,lbfgs,0.9541456741872446,0.5882594108581543,331
551,1.0,250,l2,newton-cg,0.9544533664949368,0.22137784957885742,317
552,1.0,250,elasticnet,liblinear,,0.010003995895385743,541
553,1.0,250,elasticnet,saga,,0.01359400749206543,541
554,1.0,250,elasticnet,lbfgs,,0.007481718063354492,541
555,1.0,250,elasticnet,newton-cg,,0.004915666580200195,541
556,1.0,250,,liblinear,,0.011685371398925781,541
557,1.0,250,,saga,0.9575311186119502,2.601840114593506,261
558,1.0,250,,lbfgs,0.9607629537514064,0.6199178695678711,64
559,1.0,250,,newton-cg,0.9606091075975602,0.20428528785705566,82
560,1.0,300,l1,liblinear,0.9583002309468822,5.5855193614959715,214
561,1.0,300,l1,saga,0.9572234263042578,2.8321085453033445,292
562,1.0,300,l1,lbfgs,,0.005258417129516602,541
563,1.0,300,l1,newton-cg,,0.0056454181671142575,541
564,1.0,300,l2,liblinear,0.9529144312192811,0.24364490509033204,354
565,1.0,300,l2,saga,0.9533759696808195,2.140421915054321,349
566,1.0,300,l2,lbfgs,0.9542995203410907,0.610766077041626,327
567,1.0,300,l2,newton-cg,0.9544533664949368,0.2762289524078369,317
568,1.0,300,elasticnet,liblinear,,0.004178857803344727,541
569,1.0,300,elasticnet,saga,,0.005913209915161133,541
570,1.0,300,elasticnet,lbfgs,,0.005558919906616211,541
571,1.0,300,elasticnet,newton-cg,,0.004225397109985351,541
572,1.0,300,,liblinear,,0.004625797271728516,541
573,1.0,300,,saga,0.9576849647657962,2.290434408187866,246
574,1.0,300,,lbfgs,0.9610706460590988,0.5921906948089599,19
575,1.0,300,,newton-cg,0.9606091075975602,0.2641150951385498,82
576,1.0,250,l1,liblinear,0.9583002309468822,5.27254729270935,214
577,1.0,250,l1,saga,0.9576848463314975,2.5001198768615724,255
578,1.0,250,l1,lbfgs,,0.00640106201171875,541
579,1.0,250,l1,newton-cg,,0.006123590469360352,541
580,1.0,250,l2,liblinear,0.9529144312192811,0.1428652286529541,354
581,1.0,250,l2,saga,0.9530681589388287,1.7135181427001953,352
582,1.0,250,l2,lbfgs,0.9541456741872446,0.4412123680114746,331
583,1.0,250,l2,newton-cg,0.9544533664949368,0.17528238296508789,317
584,1.0,250,elasticnet,liblinear,,0.0038812637329101564,541
585,1.0,250,elasticnet,saga,,0.006240940093994141,541
586,1.0,250,elasticnet,lbfgs,,0.005069065093994141,541
587,1.0,250,elasticnet,newton-cg,,0.005343151092529297,541
588,1.0,250,,liblinear,,0.003857135772705078,541
589,1.0,250,,saga,0.9575311186119502,1.5180711269378662,261
590,1.0,250,,lbfgs,0.9607629537514064,0.48590741157531736,64
591,1.0,250,,newton-cg,0.9606091075975602,0.2374293327331543,82
592,1.0,400,l1,liblinear,0.9583002309468822,6.971893215179444,214
593,1.0,400,l1,saga,0.9578389293539409,4.515794706344605,244
594,1.0,400,l1,lbfgs,,0.004227638244628906,541
595,1.0,400,l1,newton-cg,,0.0028753280639648438,541
596,1.0,400,l2,liblinear,0.9529144312192811,0.2326418399810791,354
597,1.0,400,l2,saga,0.9535301711375614,3.647968053817749,345
598,1.0,400,l2,lbfgs,0.9542995203410907,0.9675709247589112,327
599,1.0,400,l2,newton-cg,0.9544533664949368,0.3966346263885498,317
600,1.0,400,elasticnet,liblinear,,0.03287100791931152,541
601,1.0,400,elasticnet,saga,,0.004742860794067383,541
602,1.0,400,elasticnet,lbfgs,,0.005618953704833984,541
603,1.0,400,elasticnet,newton-cg,,0.006830692291259766,541
604,1.0,400,,liblinear,,0.016387510299682616,541
605,1.0,400,,saga,0.9581465032273346,3.999231481552124,228
606,1.0,400,,lbfgs,0.9610706460590988,0.7048223972320556,19
607,1.0,400,,newton-cg,0.9606091075975602,0.3808301448822021,82
