,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,mean_test_score,mean_fit_time,rank_test_score
80,gini,10,log2,5,10,0.9993841416474212,0.14356184005737305,127
81,gini,15,,1,2,1.0,0.03185086250305176,1
82,gini,15,,1,5,1.0,0.18617124557495118,1
83,gini,15,,1,10,0.9998461538461537,0.14367518424987794,65
84,gini,15,,2,2,1.0,0.03123469352722168,1
85,gini,15,,2,5,1.0,0.1425321578979492,1
86,gini,15,,2,10,0.9995384615384616,0.05032343864440918,113
87,gini,15,,5,2,0.9989230769230769,0.1737051010131836,148
88,gini,15,,5,5,0.9989230769230769,0.1727689743041992,148
89,gini,15,,5,10,0.9989230769230769,0.032465887069702146,148
90,gini,15,sqrt,1,2,0.9996923076923077,0.04638833999633789,96
91,gini,15,sqrt,1,5,1.0,0.05979399681091309,1
92,gini,15,sqrt,1,10,0.9996920708237106,0.1370328426361084,111
93,gini,15,sqrt,2,2,0.9998461538461537,0.04429984092712402,65
94,gini,15,sqrt,2,5,1.0,0.07184453010559082,1
95,gini,15,sqrt,2,10,1.0,0.02312436103820801,1
96,gini,15,sqrt,5,2,0.9983076923076922,0.018897104263305663,181
97,gini,15,sqrt,5,5,0.9989230769230769,0.019077301025390625,148
98,gini,15,sqrt,5,10,0.9984615384615385,0.042301273345947264,173
99,gini,15,log2,1,2,0.9998461538461537,0.08051185607910157,65
100,gini,15,log2,1,5,1.0,0.016488265991210938,1
101,gini,15,log2,1,10,0.9998461538461537,0.06535005569458008,65
102,gini,15,log2,2,2,0.9998461538461537,0.042804813385009764,65
103,gini,15,log2,2,5,0.9996921892580091,0.017708873748779295,109
104,gini,15,log2,2,10,0.9996923076923077,0.05565609931945801,96
105,gini,15,log2,5,2,0.9987692307692309,0.033170318603515624,165
106,gini,15,log2,5,5,0.9984615384615385,0.028801488876342773,173
107,gini,15,log2,5,10,0.9990766862083259,0.026749324798583985,133
108,gini,20,,1,2,1.0,0.02830214500427246,1
109,gini,20,,1,5,1.0,0.05363740921020508,1
110,gini,20,,1,10,0.9998461538461537,0.16456475257873535,65
111,gini,20,,2,2,1.0,0.16266021728515626,1
112,gini,20,,2,5,1.0,0.10783286094665527,1
113,gini,20,,2,10,0.9995384615384616,0.16392693519592286,113
114,gini,20,,5,2,0.9989230769230769,0.08943314552307129,148
115,gini,20,,5,5,0.9989230769230769,0.21009116172790526,148
116,gini,20,,5,10,0.9989230769230769,0.14556736946105958,148
117,gini,20,sqrt,1,2,0.9998460354118552,0.031179141998291016,88
118,gini,20,sqrt,1,5,0.9998461538461537,0.025530338287353516,65
119,gini,20,sqrt,1,10,0.9998461538461537,0.12432751655578614,65
120,gini,20,sqrt,2,2,1.0,0.0226287841796875,1
121,gini,20,sqrt,2,5,1.0,0.04112391471862793,1
122,gini,20,sqrt,2,10,1.0,0.045392608642578124,1
123,gini,20,sqrt,5,2,0.9961538461538462,0.04152698516845703,208
124,gini,20,sqrt,5,5,0.9981531355480546,0.02742619514465332,190
125,gini,20,sqrt,5,10,0.9995382246698643,0.05129637718200684,120
126,gini,20,log2,1,2,0.9998461538461537,0.02797069549560547,65
127,gini,20,log2,1,5,1.0,0.039319181442260744,1
128,gini,20,log2,1,10,0.9998460354118552,0.016306591033935548,88
129,gini,20,log2,2,2,0.9993846153846153,0.014834928512573241,123
130,gini,20,log2,2,5,0.9996923076923077,0.01628851890563965,96
131,gini,20,log2,2,10,0.9998461538461537,0.023521041870117186,65
132,gini,20,log2,5,2,0.9970763309054302,0.018668603897094727,200
133,gini,20,log2,5,5,0.9981534908509504,0.014012718200683593,187
134,gini,20,log2,5,10,0.997384141647421,0.021927261352539064,198
135,entropy,,,1,2,1.0,0.17295918464660645,1
136,entropy,,,1,5,1.0,0.020924806594848633,1
137,entropy,,,1,10,1.0,0.048154783248901364,1
138,entropy,,,2,2,1.0,0.15031824111938477,1
139,entropy,,,2,5,1.0,0.13767633438110352,1
140,entropy,,,2,10,1.0,0.03681578636169434,1
141,entropy,,,5,2,0.9990765677740274,0.1611103057861328,134
142,entropy,,,5,5,0.9990765677740274,0.15496397018432617,134
143,entropy,,,5,10,0.9990765677740274,0.12682085037231444,134
144,entropy,,sqrt,1,2,1.0,0.03275899887084961,1
145,entropy,,sqrt,1,5,0.9998461538461537,0.02171945571899414,65
146,entropy,,sqrt,1,10,0.9998460354118552,0.035347366333007814,88
147,entropy,,sqrt,2,2,1.0,0.017681264877319337,1
148,entropy,,sqrt,2,5,1.0,0.07183241844177246,1
149,entropy,,sqrt,2,10,0.9996923076923077,0.020357322692871094,96
150,entropy,,sqrt,5,2,0.9995381062355658,0.014519453048706055,121
151,entropy,,sqrt,5,5,0.9959985787884171,0.1171144962310791,209
152,entropy,,sqrt,5,10,0.9990769230769232,0.02082791328430176,131
153,entropy,,log2,1,2,1.0,0.04945945739746094,1
154,entropy,,log2,1,5,0.9998461538461537,0.02542538642883301,65
155,entropy,,log2,1,10,0.9996923076923077,0.2518092155456543,96
156,entropy,,log2,2,2,1.0,0.01754612922668457,1
157,entropy,,log2,2,5,0.9998461538461537,0.022483253479003908,65
158,entropy,,log2,2,10,1.0,0.33298768997192385,1
159,entropy,,log2,5,2,0.999076923076923,0.05061230659484863,132
160,entropy,,log2,5,5,0.9989230769230769,0.018080663681030274,148
161,entropy,,log2,5,10,0.9987685201634393,0.12466745376586914,169
162,entropy,5,,1,2,0.9804588144726714,0.16197376251220702,228
163,entropy,5,,1,5,0.9804588144726714,0.06460914611816407,228
164,entropy,5,,1,10,0.9804588144726714,0.26663970947265625,228
165,entropy,5,,2,2,0.9804588144726714,0.20284147262573243,228
166,entropy,5,,2,5,0.9804588144726714,0.030566835403442384,228
167,entropy,5,,2,10,0.9804588144726714,0.2732550621032715,228
168,entropy,5,,5,2,0.9804588144726714,0.36487398147583006,228
169,entropy,5,,5,5,0.9804588144726714,0.11020469665527344,228
170,entropy,5,,5,10,0.9804588144726714,0.0349268913269043,228
171,entropy,5,sqrt,1,2,0.9647654408716765,0.019066524505615235,257
172,entropy,5,sqrt,1,5,0.9673802333155681,0.019192886352539063,252
173,entropy,5,sqrt,1,10,0.9627567951678806,0.2274507999420166,262
174,entropy,5,sqrt,2,2,0.9753805886184639,0.1245004653930664,242
175,entropy,5,sqrt,2,5,0.9824607094214486,0.1438349723815918,218
176,entropy,5,sqrt,2,10,0.9647652040030792,0.02072172164916992,258
177,entropy,5,sqrt,5,2,0.9547665067803637,0.023732995986938475,268
178,entropy,5,sqrt,5,5,0.965377509326701,0.031111717224121094,256
179,entropy,5,sqrt,5,10,0.9555347900752057,0.021020889282226562,267
180,entropy,5,log2,1,2,0.9538436667258837,0.01819467544555664,269
181,entropy,5,log2,1,5,0.9566088707289632,0.014736366271972657,266
182,entropy,5,log2,1,10,0.9676899390063364,0.016698789596557618,251
183,entropy,5,log2,2,2,0.9626121868893233,0.06773514747619629,263
184,entropy,5,log2,2,5,0.9684563273524013,0.2173837661743164,249
185,entropy,5,log2,2,10,0.9719913542962042,0.019157791137695314,246
186,entropy,5,log2,5,2,0.9666043702256173,0.016197919845581055,254
187,entropy,5,log2,5,5,0.9746128974951145,0.16720185279846192,243
188,entropy,5,log2,5,10,0.9755324213892343,0.04476885795593262,241
189,entropy,10,,1,2,1.0,0.17416515350341796,1
190,entropy,10,,1,5,1.0,0.03077688217163086,1
191,entropy,10,,1,10,1.0,0.027058172225952148,1
192,entropy,10,,2,2,1.0,0.16281027793884278,1
193,entropy,10,,2,5,1.0,0.025118255615234376,1
194,entropy,10,,2,10,1.0,0.16195783615112305,1
195,entropy,10,,5,2,0.9990765677740274,0.02570176124572754,134
196,entropy,10,,5,5,0.9990765677740274,0.09419898986816407,134
197,entropy,10,,5,10,0.9990765677740274,0.02579221725463867,134
198,entropy,10,sqrt,1,2,0.9996923076923077,0.032396364212036136,96
199,entropy,10,sqrt,1,5,0.998,0.019657087326049805,191
200,entropy,10,sqrt,1,10,0.9981534908509504,0.03968348503112793,187
201,entropy,10,sqrt,2,2,1.0,0.029169559478759766,1
202,entropy,10,sqrt,2,5,0.9989230769230769,0.027687931060791017,148
203,entropy,10,sqrt,2,10,0.9967672173861551,0.02269635200500488,203
204,entropy,10,sqrt,5,2,0.9984611831586427,0.014574670791625976,175
205,entropy,10,sqrt,5,5,0.9987689939006336,0.021427011489868163,166
206,entropy,10,sqrt,5,10,0.9989227216201811,0.016977453231811525,164
207,entropy,10,log2,1,2,0.9996923076923077,0.02801547050476074,96
208,entropy,10,log2,1,5,0.9966150293124889,0.022040748596191408,205
209,entropy,10,log2,1,10,0.9966153846153846,0.017508554458618163,204
210,entropy,10,log2,2,2,0.9998461538461537,0.016048240661621093,65
211,entropy,10,log2,2,5,0.9950769230769232,0.018395280838012694,212
212,entropy,10,log2,2,10,1.0,0.016414976119995116,1
213,entropy,10,log2,5,2,0.9981533724166519,0.02873845100402832,189
214,entropy,10,log2,5,5,0.9981538461538462,0.03451690673828125,185
215,entropy,10,log2,5,10,0.9956920708237105,0.02864828109741211,211
216,entropy,15,,1,2,1.0,0.0986752986907959,1
217,entropy,15,,1,5,1.0,0.07720074653625489,1
218,entropy,15,,1,10,1.0,0.09293718338012695,1
219,entropy,15,,2,2,1.0,0.03876228332519531,1
220,entropy,15,,2,5,1.0,0.05396947860717773,1
221,entropy,15,,2,10,1.0,0.04537134170532227,1
222,entropy,15,,5,2,0.9990765677740274,0.08604135513305664,134
223,entropy,15,,5,5,0.9990765677740274,0.030464887619018555,134
224,entropy,15,,5,10,0.9990765677740274,0.028162670135498048,134
225,entropy,15,sqrt,1,2,1.0,0.02576479911804199,1
226,entropy,15,sqrt,1,5,0.9998461538461537,0.023668718338012696,65
227,entropy,15,sqrt,1,10,0.9996920708237106,0.01603989601135254,111
228,entropy,15,sqrt,2,2,0.9998461538461537,0.026413869857788087,65
229,entropy,15,sqrt,2,5,0.9998460354118552,0.03583817481994629,88
230,entropy,15,sqrt,2,10,0.9995384615384616,0.015961313247680665,113
231,entropy,15,sqrt,5,2,0.9992307692307693,0.016027069091796874,128
232,entropy,15,sqrt,5,5,0.997384141647421,0.03470425605773926,198
233,entropy,15,sqrt,5,10,0.9984611831586427,0.06306247711181641,175
234,entropy,15,log2,1,2,0.9998461538461537,0.01816554069519043,65
235,entropy,15,log2,1,5,1.0,0.050267934799194336,1
236,entropy,15,log2,1,10,0.9995384615384616,0.02827763557434082,113
237,entropy,15,log2,2,2,0.9993846153846153,0.048176240921020505,123
238,entropy,15,log2,2,5,0.9996923076923077,0.05781588554382324,96
239,entropy,15,log2,2,10,0.9995381062355658,0.052270364761352536,121
240,entropy,15,log2,5,2,0.9983076923076922,0.017209815979003906,181
241,entropy,15,log2,5,5,0.998460827855747,0.054594802856445315,180
242,entropy,15,log2,5,10,0.9996923076923077,0.040017127990722656,96
243,entropy,20,,1,2,1.0,0.05312638282775879,1
244,entropy,20,,1,5,1.0,0.028690147399902343,1
245,entropy,20,,1,10,1.0,0.04058432579040527,1
246,entropy,20,,2,2,1.0,0.0711172103881836,1
247,entropy,20,,2,5,1.0,0.09280834197998047,1
248,entropy,20,,2,10,1.0,0.029418230056762695,1
249,entropy,20,,5,2,0.9990765677740274,0.02519698143005371,134
250,entropy,20,,5,5,0.9990765677740274,0.09154462814331055,134
251,entropy,20,,5,10,0.9990765677740274,0.09713454246520996,134
252,entropy,20,sqrt,1,2,1.0,0.046364784240722656,1
253,entropy,20,sqrt,1,5,1.0,0.013504314422607421,1
254,entropy,20,sqrt,1,10,0.9993843785160182,0.016700601577758788,126
255,entropy,20,sqrt,2,2,1.0,0.06864666938781738,1
256,entropy,20,sqrt,2,5,0.9998460354118552,0.012062549591064453,88
257,entropy,20,sqrt,2,10,0.9998460354118552,0.029672002792358397,88
258,entropy,20,sqrt,5,2,0.9981537277195475,0.08389387130737305,186
259,entropy,20,sqrt,5,5,0.9992306507964706,0.012844514846801759,130
260,entropy,20,sqrt,5,10,0.9990764493397288,0.025780773162841795,146
261,entropy,20,log2,1,2,1.0,0.012643957138061523,1
262,entropy,20,log2,1,5,0.9998461538461537,0.01443309783935547,65
263,entropy,20,log2,1,10,0.9990763309054301,0.01751084327697754,147
264,entropy,20,log2,2,2,1.0,0.024417018890380858,1
265,entropy,20,log2,2,5,0.9996921892580091,0.022300577163696288,109
266,entropy,20,log2,2,10,0.9996923076923077,0.07424435615539551,96
267,entropy,20,log2,5,2,0.9986150293124888,0.02088336944580078,171
268,entropy,20,log2,5,5,0.9963073370047966,0.025653982162475587,206
269,entropy,20,log2,5,10,0.9963067448333037,0.026202630996704102,207
