,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
219,10,log2,1,2,100,1.0,1.0013041019439697,1
220,10,log2,1,2,150,1.0,1.501528549194336,1
221,10,log2,1,2,200,1.0,2.101734924316406,1
222,10,log2,1,5,10,1.0,0.12082090377807617,1
223,10,log2,1,5,25,1.0,0.3209726333618164,1
224,10,log2,1,5,50,1.0,0.6385883331298828,1
225,10,log2,1,5,100,1.0,1.2309621334075929,1
226,10,log2,1,5,150,1.0,1.8088902473449706,1
227,10,log2,1,5,200,1.0,2.394670009613037,1
228,10,log2,1,10,10,1.0,0.11286029815673829,1
229,10,log2,1,10,25,1.0,0.23096733093261718,1
230,10,log2,1,10,50,1.0,0.5805118083953857,1
231,10,log2,1,10,100,1.0,1.2705636024475098,1
232,10,log2,1,10,150,1.0,1.8540728092193604,1
233,10,log2,1,10,200,1.0,2.0346921920776366,1
234,10,log2,2,2,10,1.0,0.11555233001708984,1
235,10,log2,2,2,25,1.0,0.25205397605895996,1
236,10,log2,2,2,50,1.0,0.5021960735321045,1
237,10,log2,2,2,100,1.0,1.0257254600524903,1
238,10,log2,2,2,150,1.0,1.4516040802001953,1
239,10,log2,2,2,200,1.0,1.8227041721343995,1
240,10,log2,2,5,10,1.0,0.12452807426452636,1
241,10,log2,2,5,25,1.0,0.3008596420288086,1
242,10,log2,2,5,50,1.0,0.5330154895782471,1
243,10,log2,2,5,100,1.0,0.9327767372131348,1
244,10,log2,2,5,150,1.0,1.383514976501465,1
245,10,log2,2,5,200,1.0,1.8315299510955811,1
246,10,log2,2,10,10,1.0,0.11725940704345703,1
247,10,log2,2,10,25,1.0,0.2295396327972412,1
248,10,log2,2,10,50,1.0,0.46695890426635744,1
249,10,log2,2,10,100,1.0,0.8720619678497314,1
250,10,log2,2,10,150,1.0,1.3368083953857421,1
251,10,log2,2,10,200,1.0,2.336948108673096,1
252,10,log2,4,2,10,1.0,0.11567397117614746,1
253,10,log2,4,2,25,1.0,0.4657686710357666,1
254,10,log2,4,2,50,1.0,0.5285694599151611,1
255,10,log2,4,2,100,1.0,0.9663852691650391,1
256,10,log2,4,2,150,1.0,1.8302992343902589,1
257,10,log2,4,2,200,1.0,2.321442651748657,1
258,10,log2,4,5,10,1.0,0.1580676555633545,1
259,10,log2,4,5,25,1.0,0.2685112476348877,1
260,10,log2,4,5,50,1.0,0.4621270179748535,1
261,10,log2,4,5,100,1.0,1.0553454399108886,1
262,10,log2,4,5,150,1.0,1.9296535968780517,1
263,10,log2,4,5,200,1.0,2.143616056442261,1
264,10,log2,4,10,10,0.9993846153846153,0.12440671920776367,480
265,10,log2,4,10,25,1.0,0.31189670562744143,1
266,10,log2,4,10,50,1.0,0.5761364459991455,1
267,10,log2,4,10,100,1.0,1.2042037963867187,1
268,10,log2,4,10,150,1.0,1.5772287368774414,1
269,10,log2,4,10,200,1.0,2.2021111488342284,1
270,10,,1,2,10,1.0,0.2352606773376465,1
271,10,,1,2,25,1.0,0.6237687110900879,1
272,10,,1,2,50,1.0,1.4088944911956787,1
273,10,,1,2,100,1.0,2.2573400497436524,1
274,10,,1,2,150,1.0,3.3516854763031008,1
275,10,,1,2,200,1.0,4.888712978363037,1
276,10,,1,5,10,1.0,0.2194443702697754,1
277,10,,1,5,25,1.0,0.5429438591003418,1
278,10,,1,5,50,1.0,0.9867352962493896,1
279,10,,1,5,100,1.0,1.9430867671966552,1
280,10,,1,5,150,1.0,2.8384306907653807,1
281,10,,1,5,200,1.0,3.8394225597381593,1
282,10,,1,10,10,0.9998461538461537,0.20603632926940918,450
283,10,,1,10,25,0.9993842600817195,0.4548318862915039,483
284,10,,1,10,50,0.9993842600817195,1.1034440040588378,483
285,10,,1,10,100,0.9995381062355658,2.3931931018829347,466
286,10,,1,10,150,1.0,3.2877679824829102,1
287,10,,1,10,200,1.0,4.2259337425231935,1
288,10,,2,2,10,1.0,0.228865385055542,1
289,10,,2,2,25,1.0,0.547434139251709,1
290,10,,2,2,50,1.0,0.9860742568969727,1
291,10,,2,2,100,1.0,1.9654333591461182,1
292,10,,2,2,150,1.0,2.85778226852417,1
293,10,,2,2,200,1.0,3.7125526905059814,1
294,10,,2,5,10,1.0,0.2033604145050049,1
295,10,,2,5,25,1.0,0.45761961936950685,1
296,10,,2,5,50,1.0,0.904406213760376,1
297,10,,2,5,100,1.0,1.9081431865692138,1
298,10,,2,5,150,1.0,2.6611140251159666,1
299,10,,2,5,200,1.0,3.3605725288391115,1
300,10,,2,10,10,0.9995381062355658,0.15721607208251953,466
301,10,,2,10,25,1.0,0.4667494773864746,1
302,10,,2,10,50,1.0,0.8910325050354004,1
303,10,,2,10,100,1.0,2.1751276016235352,1
304,10,,2,10,150,1.0,3.0462952613830567,1
305,10,,2,10,200,1.0,3.9678788661956785,1
306,10,,4,2,10,1.0,0.2202469825744629,1
307,10,,4,2,25,1.0,0.49587411880493165,1
308,10,,4,2,50,1.0,1.011272382736206,1
309,10,,4,2,100,1.0,2.415158176422119,1
310,10,,4,2,150,1.0,3.6948897361755373,1
311,10,,4,2,200,1.0,4.4886415004730225,1
312,10,,4,5,10,1.0,0.18386616706848144,1
313,10,,4,5,25,1.0,0.4985339641571045,1
314,10,,4,5,50,1.0,1.14463152885437,1
315,10,,4,5,100,1.0,2.396732473373413,1
316,10,,4,5,150,1.0,3.4411693096160887,1
317,10,,4,5,200,1.0,4.49237642288208,1
318,10,,4,10,10,0.9990762124711317,0.2733558177947998,486
319,10,,4,10,25,0.9995381062355658,0.6213427543640136,466
320,10,,4,10,50,1.0,1.0388903141021728,1
321,10,,4,10,100,0.9995381062355658,2.144880247116089,466
322,10,,4,10,150,1.0,2.9748963832855226,1
323,10,,4,10,200,0.9996920708237106,4.631283092498779,462
324,20,sqrt,1,2,10,1.0,0.13289475440979004,1
325,20,sqrt,1,2,25,1.0,0.2590785503387451,1
326,20,sqrt,1,2,50,1.0,0.5391892433166504,1
327,20,sqrt,1,2,100,1.0,1.118845558166504,1
328,20,sqrt,1,2,150,1.0,1.6906688690185547,1
329,20,sqrt,1,2,200,1.0,2.5872419834136964,1
330,20,sqrt,1,5,10,1.0,0.16595821380615233,1
331,20,sqrt,1,5,25,1.0,0.4827704906463623,1
332,20,sqrt,1,5,50,1.0,0.5427667617797851,1
333,20,sqrt,1,5,100,1.0,1.311952781677246,1
334,20,sqrt,1,5,150,1.0,1.452702808380127,1
335,20,sqrt,1,5,200,1.0,2.1024614810943603,1
336,20,sqrt,1,10,10,1.0,0.11501474380493164,1
337,20,sqrt,1,10,25,1.0,0.23422422409057617,1
338,20,sqrt,1,10,50,1.0,0.5174982070922851,1
339,20,sqrt,1,10,100,1.0,1.1209221839904786,1
340,20,sqrt,1,10,150,1.0,1.5371062755584717,1
341,20,sqrt,1,10,200,1.0,1.7777737140655518,1
342,20,sqrt,2,2,10,1.0,0.09940590858459472,1
343,20,sqrt,2,2,25,1.0,0.2149656295776367,1
344,20,sqrt,2,2,50,1.0,0.4436461925506592,1
345,20,sqrt,2,2,100,1.0,0.9557523250579834,1
346,20,sqrt,2,2,150,1.0,1.4046249389648438,1
347,20,sqrt,2,2,200,1.0,2.061104488372803,1
348,20,sqrt,2,5,10,1.0,0.11507906913757324,1
349,20,sqrt,2,5,25,1.0,0.28414578437805177,1
350,20,sqrt,2,5,50,1.0,0.5201803684234619,1
351,20,sqrt,2,5,100,1.0,0.965569019317627,1
352,20,sqrt,2,5,150,1.0,1.3279003620147705,1
353,20,sqrt,2,5,200,1.0,1.7303219795227052,1
354,20,sqrt,2,10,10,1.0,0.09754304885864258,1
355,20,sqrt,2,10,25,1.0,0.22424907684326173,1
356,20,sqrt,2,10,50,1.0,0.4977043628692627,1
357,20,sqrt,2,10,100,1.0,0.9543139457702636,1
358,20,sqrt,2,10,150,1.0,1.3082799911499023,1
359,20,sqrt,2,10,200,1.0,1.7384539127349854,1
360,20,sqrt,4,2,10,0.9998460354118552,0.10534005165100098,456
361,20,sqrt,4,2,25,1.0,0.23401503562927245,1
362,20,sqrt,4,2,50,1.0,0.44104785919189454,1
363,20,sqrt,4,2,100,1.0,0.8456769943237304,1
364,20,sqrt,4,2,150,1.0,1.2616564273834228,1
365,20,sqrt,4,2,200,1.0,1.7623830318450928,1
366,20,sqrt,4,5,10,1.0,0.08840832710266114,1
367,20,sqrt,4,5,25,1.0,0.22564396858215333,1
368,20,sqrt,4,5,50,1.0,0.4626914501190186,1
369,20,sqrt,4,5,100,1.0,0.8879974842071533,1
370,20,sqrt,4,5,150,1.0,1.3648719787597656,1
371,20,sqrt,4,5,200,1.0,1.8202321529388428,1
372,20,sqrt,4,10,10,0.9998461538461537,0.11482400894165039,450
373,20,sqrt,4,10,25,1.0,0.23877062797546386,1
374,20,sqrt,4,10,50,1.0,0.4734817981719971,1
375,20,sqrt,4,10,100,1.0,0.933707857131958,1
376,20,sqrt,4,10,150,1.0,1.4445560455322266,1
377,20,sqrt,4,10,200,1.0,1.8759719848632812,1
378,20,log2,1,2,10,1.0,0.10006961822509766,1
379,20,log2,1,2,25,1.0,0.24223785400390624,1
380,20,log2,1,2,50,1.0,0.5184384346008301,1
381,20,log2,1,2,100,1.0,0.8670284748077393,1
382,20,log2,1,2,150,1.0,1.2927037715911864,1
383,20,log2,1,2,200,1.0,1.773745059967041,1
384,20,log2,1,5,10,1.0,0.09920573234558105,1
385,20,log2,1,5,25,1.0,0.22170348167419435,1
386,20,log2,1,5,50,1.0,0.46886577606201174,1
387,20,log2,1,5,100,1.0,0.8525563716888428,1
388,20,log2,1,5,150,1.0,1.3210358619689941,1
389,20,log2,1,5,200,1.0,1.8116314888000489,1
